,Date,Volume,Open,High,Low,Close,Median,ac,jaw,teeth,lips,bjaw,bteeth,blips,ao,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,jaws_tmp,teeth_tmp,lips_tmp,fdbb,fdbs,fdb,aof,aoaz,aobz,zlc,zlcb,zlcs,zcol,sz,bz,acs,acb,ss,sb
407,2023-04-19 05:00:00,8468,4153.21,4153.47,4137.45,4141.2,4145.46,-6.3366117647,4132.9197576525,4146.9892316738,4154.1835227698,4011.3534850759,4048.9934392998,4085.5423388188,18.0621764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.9927959211,4152.7357236581,4152.5075111797,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
408,2023-04-19 09:00:00,9773,4141.2,4141.22,4129.83,4132.22,4135.525,-8.5476,4134.5347762946,4148.4555777146,4154.5158182158,4012.1527155806,4050.2536494943,4087.3774170888,12.9167058824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148.1843214309,4149.2935789265,4146.8466741198,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
409,2023-04-19 13:00:00,32582,4132.22,4157.72,4132.22,4156.09,4144.97,-8.0627529412,4136.4005627335,4149.2323805002,4154.5546545726,4012.9822918101,4051.4350376853,4089.1769048215,10.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147.7825312521,4148.4288631412,4146.2211160799,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
410,2023-04-19 17:00:00,18670,4156.09,4166.47,4151.57,4152.47,4159.02,-5.4502058824,4138.9789809848,4150.0589579377,4152.7357236581,4013.8444570706,4052.5857642729,4090.8352311503,9.4342058824,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.1872148456,4150.547090513,4150.4874107199,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
411,2023-04-19 21:00:00,3296,4152.47,4152.47,4144.53,4148.55,4148.5,-4.3177235294,4140.497520909,4150.6403381955,4149.2935789265,4014.6787890137,4053.7358412861,4092.4668419988,7.2316176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.1013129899,4150.1376724104,4149.8249404799,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
412,2023-04-20 01:00:00,3907,4148.55,4152.54,4146.03,4147.78,4149.285,-1.9072588235,4141.5877116083,4149.9927959211,4148.4288631412,4015.6807127326,4055.1890078081,4093.8814937047,7.5370588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.1242738661,4149.9671379283,4149.64496032,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,1.0
413,2023-04-20 05:00:00,10321,4147.78,4149.05,4123.3,4125.66,4136.175,-1.1262705882,4142.6844261,4148.1843214309,4150.547090513,4016.6651991064,4056.3532076662,4095.0411556546,7.1683823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147.5056146329,4147.2087103426,4145.1549735466,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
414,2023-04-20 09:00:00,10803,4125.66,4133.05,4122.16,4129.29,4127.605,-3.7181823529,4143.6094702461,4147.7825312521,4150.1376724104,4017.6231182176,4057.3394220722,4096.662592253,3.1950882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145.0180378038,4143.2879682741,4139.3049823644,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
415,2023-04-20 13:00:00,36103,4129.29,4146.79,4124.28,4146.03,4135.535,-7.2860764706,4143.7518186888,4149.1872148456,4149.9671379283,4018.5632517207,4057.9435234891,4098.2107513044,-2.8245588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143.8326580783,4141.7373746193,4138.0483215763,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,1.0,red,1.0,0.0,0.0,0.0,0.0,0.0
416,2023-04-20 17:00:00,32928,4146.03,4150.8,4116.15,4133.05,4133.475,-8.5679,4143.1189864819,4149.1013129899,4147.2087103426,4019.5714455216,4058.629823062,4099.7298468542,-6.9408823529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142.5379508185,4140.0848996954,4136.5238810509,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
417,2023-04-20 21:00:00,3449,4133.05,4137.05,4130.28,4137.03,4133.665,-8.9031588235,4143.2613721372,4149.1242738661,4143.2879682741,4020.6357551225,4059.42873537,4101.0370572409,-10.9794411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141.4288319662,4138.8009197563,4135.5709207006,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
418,2023-04-21 01:00:00,4391,4137.03,4137.3,4131.03,4131.3,4134.165,-6.3014882353,4144.4735742805,4147.5056146329,4141.7373746193,4021.6701848402,4060.2418038178,4102.110967322,-12.2643088235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140.5208529704,4137.8737358051,4135.102280467,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
419,2023-04-21 05:00:00,9293,4131.3,4134.3,4121.54,4133.8,4127.92,-3.4440323529,4144.7832993358,4145.0180378038,4140.0848996954,4022.6341715274,4061.2522255666,4103.2946888714,-12.5573382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138.9457463491,4135.8829886441,4132.708186978,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
420,2023-04-21 09:00:00,10502,4133.8,4135.8,4120.04,4133.53,4127.92,-2.4389352941,4145.1295840023,4143.8326580783,4138.8009197563,4023.5591808361,4062.6783669199,4104.7891097869,-13.7341617647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137.5675280555,4134.2903909152,4131.112124652,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
421,2023-04-21 13:00:00,54736,4133.53,4138.8,4115.04,4129.8,4126.92,-1.6346088235,4144.4407698483,4142.5379508185,4137.8737358051,4024.3782911638,4064.2284875214,4106.2339889108,-14.4270735294,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4136.2365870485,4132.8163127322,4129.714749768,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
422,2023-04-21 17:00:00,25180,4129.8,4140.8,4127.03,4133.79,4133.915,-0.5604941176,4143.1457106292,4141.4288319662,4135.8829886441,4025.0799395777,4065.7617877483,4107.7797539429,-13.9463382353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135.9463886675,4133.0360501858,4131.1148331787,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
423,2023-04-23 21:00:00,3624,4133.79,4133.83,4126.06,4128.58,4129.945,-0.5318764706,4142.56027135,4140.5208529704,4134.2903909152,4026.0041537397,4067.2126643347,4109.6074082387,-14.3310735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135.196215084,4132.4178401486,4130.7248887858,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
424,2023-04-24 01:00:00,4219,4128.58,4130.08,4123.31,4124.08,4126.695,0.0884,4141.8614043231,4138.9457463491,4132.8163127322,4027.0271969561,4068.6507977104,4111.0518962317,-13.9991617647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134.1335631985,4131.2732721189,4129.3815925239,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
425,2023-04-24 05:00:00,8247,4124.08,4125.08,4115.06,4122.06,4120.07,-0.6323647059,4141.2309116828,4137.5675280555,4133.0360501858,4028.0402621589,4069.9583286611,4112.3347816366,-14.9663676471,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132.3756177987,4129.0326176951,4126.2777283492,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
426,2023-04-24 09:00:00,7930,4122.06,4138.57,4121.07,4136.94,4129.82,0.0216117647,4140.6873800149,4136.2365870485,4132.4178401486,4029.0370007863,4071.1101772309,4113.6144939414,-14.2837205882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132.0561655739,4129.1900941561,4127.4584855662,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
427,2023-04-24 13:00:00,39759,4136.94,4145.81,4120.56,4131.57,4133.185,0.3719352941,4139.7052738599,4135.9463886675,4131.2732721189,4030.0238884179,4072.547628554,4114.8231852961,-13.9301617647,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4132.1972698771,4129.9890753249,4129.3673237108,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
428,2023-04-24 17:00:00,19779,4131.57,4143.08,4128.56,4138.81,4135.82,1.5489294118,4138.7987143322,4135.196215084,4129.0326176951,4030.9569346155,4073.9431262166,4115.7242680815,-12.3586911765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132.6501111425,4131.1552602599,4131.5182158072,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
429,2023-04-24 21:00:00,2928,4138.81,4140.37,4136.35,4136.74,4138.36,3.3578235294,4137.8849670759,4134.1335631985,4129.1900941561,4031.9383735524,4075.3234330127,4116.3066425497,-9.6874558824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133.3638472497,4132.5962082079,4133.7988105381,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
430,2023-04-25 01:00:00,4269,4136.74,4139.37,4127.1,4128.1,4133.235,4.6658529412,4137.5795849932,4132.3756177987,4129.9890753249,4032.8742345237,4076.5752796852,4117.1496824747,-6.7326911765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133.3477413435,4132.7239665663,4133.6108736921,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
431,2023-04-25 05:00:00,12442,4128.1,4132.12,4112.62,4119.62,4122.37,2.3208235294,4136.9923092245,4132.0561655739,4131.1552602599,4033.7939060459,4077.6839109636,4118.3811624019,-7.7762205882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131.9755236755,4130.6531732531,4129.8639157947,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,1.0,0.0
432,2023-04-25 09:00:00,8670,4119.62,4126.37,4117.11,4122.11,4121.74,-0.2560470588,4136.2002085149,4132.1972698771,4132.5962082079,4034.7157722701,4078.8597944007,4119.2670105666,-9.4588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130.6960832161,4128.8705386025,4127.1559438631,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
433,2023-04-25 13:00:00,39256,4122.11,4126.11,4098.335,4100.61,4112.2225,-3.62615,4134.9594232445,4132.6501111425,4132.7239665663,4035.8275051659,4080.2278890479,4120.1498926087,-12.9464852941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128.3868853141,4125.540930882,4122.1781292421,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
434,2023-04-25 17:00:00,46295,4100.61,4103.24,4073.6,4091.35,4088.42,-9.4236852941,4134.5640829949,4133.3638472497,4130.6531732531,4036.7644994899,4081.5676547016,4120.6212192967,-21.0081617647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123.3910246498,4118.1167447056,4110.9254194947,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
435,2023-04-25 21:00:00,7682,4091.35,4099.11,4091.12,4096.13,4095.115,-11.1695558824,4134.4579996876,4133.3477413435,4128.8705386025,4037.5940556754,4082.9716973434,4120.8266246115,-26.7593676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119.8565215686,4113.5163957645,4105.6552796632,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
436,2023-04-26 01:00:00,5132,4096.13,4098.13,4091.61,4093.73,4094.87,-10.0070441176,4134.5627689424,4131.9755236755,4125.540930882,4038.1892348251,4084.5525755735,4121.2592238876,-30.0520147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116.7332063725,4109.7871166116,4102.0601864421,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
437,2023-04-26 05:00:00,12121,4093.73,4098.38,4082.36,4093.36,4090.37,-9.2993705882,4134.8548636392,4130.6960832161,4118.1167447056,4038.8353108383,4085.9010741995,4121.6185114203,-34.3157205882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.437805576,4105.9036932893,4098.1634576281,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
438,2023-04-26 09:00:00,18271,4093.36,4095.13,4072.37,4087.99,4083.75,-7.9124176471,4134.7302587438,4128.3868853141,4113.5163957645,4039.5514309413,4087.1514183049,4121.972819908,-37.9243382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109.726829879,4101.4729546314,4093.358971752,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
439,2023-04-26 13:00:00,57117,4087.99,4092.88,4064.36,4081.13,4078.62,-4.2801235294,4133.7794696097,4123.3910246498,4109.7871166116,4040.27722947,4088.4003925176,4122.3314134401,-37.6130147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105.8384761441,4096.9023637051,4088.445981168,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
440,2023-04-26 17:00:00,34356,4081.13,4084.13,4051.87,4068.36,4068.0,-4.4075588235,4132.8533565628,4119.8565215686,4105.9036932893,4041.1259684648,4089.6060217445,4122.495783633,-40.4857205882,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,4101.1086666261,4091.1218909641,4081.630654112,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
441,2023-04-26 21:00:00,4135,4068.36,4069.855,4065.42,4067.19,4067.6375,-4.8469,4131.2663675964,4116.7332063725,4101.4729546314,4042.2334294932,4090.6215486219,4122.6553194085,-43.6433235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.9247707978,4086.4250127713,4076.966269408,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
442,2023-04-27 01:00:00,4267,4067.19,4072.19,4064.43,4072.04,4068.31,-4.92945,4127.9704931659,4113.437805576,4096.9023637051,4043.4210875888,4091.4379750106,4122.7807511906,-46.0784117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093.3479244481,4082.802010217,4074.080846272,1.0,0.0,1.0,-13.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
443,2023-04-27 05:00:00,10806,4072.04,4080.94,4069.92,4079.69,4075.43,-2.9936,4125.4431475378,4109.726829879,4091.1218909641,4044.6024236833,4092.4112845558,4123.1082290968,-45.6971176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091.1081838921,4081.3276081736,4074.5305641813,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
444,2023-04-27 09:00:00,15597,4079.69,4089.19,4073.42,4083.67,4081.305,0.8814088235,4123.091366958,4105.8384761441,4086.4250127713,4045.7367784734,4093.6223521094,4123.309310594,-42.8743823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089.8827859056,4081.3230865389,4076.7887094542,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
445,2023-04-27 13:00:00,39246,4083.67,4112.19,4080.92,4111.42,4096.555,7.1501764706,4120.5743387304,4101.1086666261,4082.802010217,4046.8668146703,4094.6201275256,4123.4088896941,-35.6355882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090.7168126674,4084.3694692311,4083.3774729695,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
446,2023-04-27 17:00:00,30936,4111.42,4149.93,4110.18,4141.68,4130.055,15.9879,4117.7416972896,4096.9247707978,4081.3276081736,4047.9196032695,4095.6140342978,4123.3106870561,-22.5865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095.634086084,4093.5065753849,4098.9366486463,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
447,2023-04-27 21:00:00,5537,4141.68,4141.68,4129.93,4131.44,4135.805,22.0974235294,4114.7323359596,4093.3479244481,4081.3230865389,4048.8790459294,4096.3515064015,4123.5021374368,-9.0766176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100.6554503235,4101.9662603079,4111.2260990975,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
448,2023-04-28 01:00:00,6675,4131.44,4136.95,4128.68,4132.18,4132.815,23.8323352941,4111.1375408858,4091.1081838921,4084.3694692311,4050.017146537,4096.9197517397,4123.7869275122,2.2471470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104.675394033,4108.1360082463,4118.4223993984,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
449,2023-04-28 05:00:00,13314,4132.18,4138.2,4116.68,4118.2,4127.44,22.3801,4107.7913838946,4089.8827859056,4093.5065753849,4051.1326842163,4097.6218471626,4124.1408414089,11.7122352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107.5209697789,4111.9968065971,4121.4282662656,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-04-28 09:00:00,14048,4118.2,4128.7,4114.43,4125.68,4121.565,17.1923705882,4104.7543543643,4090.7168126674,4101.9662603079,4052.2419798993,4098.2737226687,4124.5590519557,17.0645294118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109.2764735565,4113.9104452777,4121.4738441771,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
451,2023-04-28 13:00:00,53472,4125.68,4168.45,4125.43,4167.81,4146.94,11.6514117647,4102.4986347978,4095.634086084,4108.1360082463,4053.2749351813,4098.9172004384,4124.8142268981,20.0510882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.984414362,4120.5163562221,4129.9625627847,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
452,2023-04-28 17:00:00,30637,4167.81,4176.45,4154.18,4172.45,4165.315,9.8145294118,4100.8683551979,4100.6554503235,4111.9968065971,4054.221846022,4099.5580695213,4124.7423378717,25.0369117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120.4007375667,4129.4760849777,4141.7467085231,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
453,2023-04-30 21:00:00,5067,4172.45,4175.51,4165.51,4171.49,4170.51,10.2856588235,4100.5365586443,4104.675394033,4113.9104452777,4055.2121342689,4100.0737409846,4124.6540338167,31.3232647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126.6643953709,4137.6828679822,4151.3344723488,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
454,2023-05-01 01:00:00,4193,4171.49,4177.26,4169.26,4175.74,4173.26,12.6278294118,4102.8072079793,4107.5209697789,4120.5163562221,4056.3232900637,4100.580036603,4124.2884004691,39.1537352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132.4888459495,4144.7982943857,4158.6429815658,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
455,2023-05-01 05:00:00,5399,4175.74,4179.99,4169.24,4171.0,4174.615,15.5757529412,4105.3454996732,4109.2764735565,4129.4760849777,4057.4198261304,4101.0589450284,4123.2334475141,48.3609411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137.7546152058,4150.7616355086,4163.9669877106,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
456,2023-05-01 09:00:00,5213,4171.0,4175.51,4166.75,4171.26,4171.13,12.9085352941,4107.4585381599,4113.984414362,4137.6828679822,4058.558816848,4101.6563278461,4122.406434352,52.1043823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141.9265383051,4154.8353084069,4166.3546584737,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
457,2023-05-01 13:00:00,46391,4171.26,4190.76,4165.99,4186.24,4178.375,8.4451117647,4108.9955736861,4120.4007375667,4144.7982943857,4059.8100660969,4102.1706673398,4121.596539224,53.2919705882,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4146.482596017,4159.5432467255,4170.3614389825,0.0,0.0,0.0,13.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
458,2023-05-01 17:00:00,27086,4186.24,4187.51,4163.01,4164.12,4175.26,3.6686647059,4109.9624526333,4126.6643953709,4150.7616355086,4060.9214136688,4102.6165642972,4120.6781115997,52.8135882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.0797715148,4162.6865973804,4171.994292655,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
459,2023-05-01 21:00:00,3246,4164.12,4166.6,4160.84,4162.09,4163.72,-1.6167647059,4112.8068793538,4132.4888459495,4154.8353084069,4061.9747685714,4102.9338994918,4119.5919906703,49.6217647059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151.7848000755,4162.8932779043,4169.2361951033,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
460,2023-05-02 01:00:00,4599,4162.09,4170.1,4161.84,4168.86,4165.97,-4.1027176471,4116.8459655574,4137.7546152058,4159.5432467255,4063.0294902729,4103.4227376829,4118.3869321212,46.8295294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153.5579500661,4163.5086223235,4168.1474634022,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
461,2023-05-02 05:00:00,9094,4168.86,4176.36,4163.34,4164.09,4169.85,-4.1152529412,4120.9739682068,4141.9265383051,4162.6865973804,4064.0596083597,4103.963869725,4116.9049635294,45.4951470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155.5944563078,4164.7768978588,4168.7149756015,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
462,2023-05-02 09:00:00,7589,4164.09,4167.86,4159.1,4161.1,4163.48,-5.5899117647,4124.9959706524,4146.482596017,4162.8932779043,4064.9742195017,4104.5430720937,4115.4559204844,41.7026176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156.5801492693,4164.517518287,4166.9699837343,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
463,2023-05-02 13:00:00,64214,4161.1,4162.61,4090.34,4109.1,4126.475,-10.8936705882,4128.8128190638,4150.0797715148,4163.5086223235,4065.7669249006,4105.1579253283,4114.0692757643,32.2951764706,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4152.8170056107,4156.9090146296,4153.4716558229,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
464,2023-05-02 17:00:00,34629,4109.1,4128.61,4107.09,4118.35,4117.85,-14.4055529412,4132.0679868281,4151.7848000755,4164.7768978588,4066.6568470927,4105.6684175951,4112.9328264771,23.5736764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148.4461299093,4149.0972117037,4141.5977705486,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
465,2023-05-02 21:00:00,3162,4118.35,4128.61,4117.675,4127.61,4123.1425,-16.6249588235,4135.6300647644,4153.5579500661,4164.517518287,4067.6946353276,4105.9720827297,4112.0025962866,14.9854558824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145.2831761707,4143.9062693629,4135.4460136991,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
466,2023-05-03 01:00:00,3527,4127.61,4129.09,4124.34,4128.34,4126.715,-17.5416794118,4138.678521321,4155.5944563078,4156.9090146296,4068.6025607734,4106.2587721346,4111.5482552193,6.2121323529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142.9621541493,4140.4680154904,4132.5356757994,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
467,2023-05-03 05:00:00,8572,4128.34,4133.36,4125.84,4127.6,4129.6,-16.2732647059,4140.6047889117,4156.5801492693,4149.0972117037,4069.5091050344,4106.3672035504,4112.0925712423,-1.0749705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141.2918848807,4138.2944123923,4131.5571171996,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,1.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
