Date,Volume,Open,High,Low,Close,Median
2013-12-26 22:00:00,2093,1842.65,1845.85,1839.15,1842.65,1842.5
2013-12-29 22:00:00,1638,1842.65,1844.35,1839.65,1841.35,1842.0
2013-12-30 22:00:00,624,1841.35,1849.35,1840.35,1848.15,1844.85
2013-12-31 22:00:00,1,1848.15,1848.15,1848.15,1848.15,1848.15
2014-01-01 22:00:00,3845,1848.15,1848.15,1827.85,1832.65,1838.0
2014-01-02 22:00:00,3090,1832.65,1838.85,1826.65,1831.65,1832.75
2014-01-03 22:00:00,1,1831.65,1831.65,1831.65,1831.65,1831.65
2014-01-05 22:00:00,4001,1831.65,1838.35,1823.65,1825.65,1831.0
2014-01-06 22:00:00,3103,1825.65,1840.65,1825.55,1836.35,1833.1
2014-01-07 22:00:00,4040,1836.35,1840.65,1831.65,1838.15,1836.15
2014-01-08 22:00:00,3924,1838.15,1844.85,1830.35,1839.35,1837.6
2014-01-09 22:00:00,4586,1839.35,1848.35,1832.35,1843.65,1840.35
2014-01-12 22:00:00,4134,1843.65,1844.35,1815.65,1820.85,1830.0
2014-01-13 22:00:00,3735,1820.85,1840.15,1818.85,1838.65,1829.5
2014-01-14 22:00:00,3134,1838.65,1851.65,1837.65,1847.65,1844.65
2014-01-15 22:00:00,3020,1847.65,1849.65,1840.65,1843.15,1845.15
2014-01-16 22:00:00,3192,1843.15,1848.65,1835.35,1840.35,1842.0
2014-01-19 22:00:00,985,1840.35,1840.65,1836.15,1840.15,1838.4
2014-01-20 22:00:00,3664,1840.15,1849.85,1832.65,1843.35,1841.25
2014-01-21 22:00:00,3655,1843.35,1849.15,1840.85,1845.15,1845.0
2014-01-22 22:00:00,5470,1845.15,1849.85,1819.85,1830.85,1834.85
2014-01-23 22:00:00,8047,1830.85,1833.85,1787.35,1787.65,1810.6
2014-01-24 22:00:00,1,1787.65,1787.65,1787.65,1787.65,1787.65
2014-01-26 22:00:00,10862,1787.65,1797.85,1773.15,1779.15,1785.5
2014-01-27 22:00:00,6990,1779.15,1795.15,1777.15,1794.65,1786.15
2014-01-28 22:00:00,14938,1794.65,1807.15,1770.15,1775.85,1788.65
2014-01-29 22:00:00,9331,1775.85,1799.65,1773.85,1790.35,1786.75
2014-01-30 22:00:00,11721,1790.35,1794.15,1767.35,1784.15,1780.75
2014-01-31 22:00:00,1,1784.15,1784.15,1784.15,1784.15,1784.15
2014-02-02 22:00:00,11530,1784.15,1789.65,1738.35,1742.85,1764.0
2014-02-03 22:00:00,9758,1742.85,1759.35,1740.15,1750.35,1749.75
2014-02-04 22:00:00,9816,1750.35,1756.65,1738.15,1748.65,1747.4
2014-02-05 22:00:00,7842,1748.65,1772.65,1747.15,1770.85,1759.9
2014-02-06 22:00:00,8267,1770.85,1797.85,1762.35,1797.85,1780.1
2014-02-09 22:00:00,5130,1797.85,1799.35,1790.35,1799.15,1794.85
2014-02-10 22:00:00,5243,1799.15,1824.35,1798.85,1816.65,1811.6
2014-02-11 22:00:00,4887,1816.65,1827.15,1815.35,1820.65,1821.25
2014-02-12 22:00:00,5105,1820.65,1830.85,1806.35,1828.85,1818.6
2014-02-13 22:00:00,4552,1828.85,1842.65,1820.15,1838.85,1831.4
2014-02-14 22:00:00,1,1838.85,1838.85,1838.85,1838.85,1838.85
2014-02-16 22:00:00,1641,1838.85,1843.15,1834.85,1839.75,1839.0
2014-02-17 22:00:00,3637,1839.75,1842.85,1834.65,1840.65,1838.75
2014-02-18 22:00:00,5718,1840.65,1847.35,1826.35,1829.15,1836.85
2014-02-19 22:00:00,7344,1829.15,1843.15,1820.35,1838.65,1831.75
2014-02-20 22:00:00,4887,1838.65,1846.85,1835.85,1837.35,1841.35
2014-02-21 22:00:00,1,1837.35,1837.35,1837.35,1837.35,1837.35
2014-02-23 22:00:00,4421,1837.35,1859.65,1832.35,1846.85,1846.0
2014-02-24 22:00:00,4986,1846.85,1852.85,1839.35,1849.15,1846.1
2014-02-25 22:00:00,5897,1849.15,1855.35,1840.15,1844.85,1847.75
2014-02-26 22:00:00,6718,1844.85,1857.35,1834.85,1857.15,1846.1
2014-02-27 22:00:00,7252,1857.15,1868.35,1847.65,1862.65,1858.0
2014-03-02 22:00:00,12061,1862.65,1862.65,1834.35,1845.65,1848.5
2014-03-03 22:00:00,8050,1845.65,1876.65,1845.35,1873.15,1861.0
2014-03-04 22:00:00,5594,1873.15,1877.35,1869.85,1874.35,1873.6
2014-03-05 22:00:00,4818,1874.35,1882.35,1872.65,1878.15,1877.5
2014-03-06 22:00:00,6858,1878.15,1888.85,1870.85,1879.35,1879.85
2014-03-09 21:00:00,6101,1879.35,1880.35,1867.35,1879.15,1873.85
2014-03-10 21:00:00,5567,1879.15,1883.65,1864.65,1866.15,1874.15
2014-03-11 21:00:00,6277,1866.15,1868.85,1853.85,1868.65,1861.35
2014-03-12 21:00:00,7960,1868.65,1874.85,1841.65,1847.65,1858.25
2014-03-13 21:00:00,7794,1847.65,1852.85,1839.15,1839.85,1846.0
2014-03-16 21:00:00,10024,1839.85,1862.65,1830.65,1858.65,1846.65
2014-03-17 21:00:00,7914,1858.65,1874.15,1852.65,1870.85,1863.4
2014-03-18 21:00:00,11856,1870.85,1874.15,1849.65,1857.35,1861.9
2014-03-19 21:00:00,8271,1857.35,1873.35,1852.85,1872.35,1863.1
2014-03-20 21:00:00,5968,1872.35,1883.65,1862.65,1863.85,1873.15
2014-03-23 21:00:00,7860,1863.85,1872.85,1848.35,1857.35,1860.6
2014-03-24 21:00:00,6688,1857.35,1871.35,1855.15,1865.85,1863.25
2014-03-25 21:00:00,7615,1865.85,1875.65,1848.65,1851.15,1862.15
2014-03-26 21:00:00,9647,1851.15,1855.35,1840.85,1849.35,1848.1
2014-03-27 21:00:00,6008,1849.35,1866.25,1848.65,1857.75,1857.45
2014-03-30 21:00:00,5384,1857.75,1874.85,1857.75,1870.85,1866.3
2014-03-31 21:00:00,4221,1870.85,1885.65,1869.35,1885.25,1877.5
2014-04-01 21:00:00,4869,1885.25,1893.15,1883.35,1890.35,1888.25
2014-04-02 21:00:00,5125,1890.35,1894.35,1882.65,1891.35,1888.5
2014-04-03 21:00:00,9467,1891.35,1899.35,1862.85,1867.35,1881.1
2014-04-06 21:00:00,8631,1867.35,1868.35,1841.65,1846.15,1855.0
2014-04-07 21:00:00,7108,1846.15,1854.65,1836.85,1850.85,1845.75
2014-04-08 21:00:00,5116,1850.85,1872.35,1849.85,1871.65,1861.1
2014-04-09 21:00:00,9099,1871.65,1873.35,1829.85,1835.35,1851.6
2014-04-10 21:00:00,12494,1835.35,1837.85,1813.35,1817.65,1825.6
2014-04-11 21:00:00,1,1817.65,1817.65,1817.65,1817.65,1817.65
2014-04-13 21:00:00,9395,1817.65,1833.85,1809.35,1830.85,1821.6
2014-04-14 21:00:00,12191,1830.85,1849.15,1815.35,1849.15,1832.25
2014-04-15 21:00:00,9412,1849.15,1862.85,1846.65,1857.65,1854.75
2014-04-16 21:00:00,6092,1857.65,1869.65,1853.35,1865.35,1861.5
2014-04-17 21:00:00,10,1865.35,1865.35,1865.05,1865.15,1865.2
2014-04-20 21:00:00,2532,1865.15,1871.65,1862.65,1870.65,1867.15
2014-04-21 21:00:00,3938,1870.65,1884.65,1866.85,1879.35,1875.75
2014-04-22 21:00:00,5108,1879.35,1884.85,1873.65,1884.15,1879.25
2014-04-23 21:00:00,6729,1884.15,1888.35,1869.85,1879.85,1879.1
2014-04-24 21:00:00,7124,1879.85,1879.85,1859.15,1866.35,1869.5
2014-04-27 21:00:00,8550,1866.35,1877.35,1850.35,1872.15,1863.85
2014-04-28 21:00:00,6800,1872.15,1881.15,1871.15,1876.35,1876.15
2014-04-29 21:00:00,7130,1876.35,1886.15,1872.35,1885.15,1879.25
2014-04-30 21:00:00,3214,1885.15,1888.65,1877.65,1884.85,1883.15
2014-05-01 21:00:00,7754,1884.85,1891.65,1878.15,1880.65,1884.9
2014-05-02 21:00:00,1,1880.65,1880.65,1880.65,1880.65,1880.65
2014-05-04 21:00:00,5132,1880.65,1885.85,1866.65,1883.35,1876.25
2014-05-05 21:00:00,6473,1883.35,1887.35,1867.85,1869.35,1877.6
2014-05-06 21:00:00,8217,1869.35,1880.65,1859.65,1878.65,1870.15
2014-05-07 21:00:00,8012,1878.65,1888.65,1869.15,1874.15,1878.9
2014-05-08 21:00:00,7091,1874.15,1878.85,1866.65,1877.85,1872.75
2014-05-11 21:00:00,3948,1877.85,1897.65,1877.85,1897.35,1887.75
2014-05-12 21:00:00,4662,1897.35,1902.35,1896.15,1898.65,1899.25
2014-05-13 21:00:00,4900,1898.65,1901.15,1886.35,1888.15,1893.75
2014-05-14 21:00:00,7760,1888.15,1891.35,1862.15,1869.85,1876.75
2014-05-15 21:00:00,6691,1869.85,1878.65,1864.35,1877.85,1871.5
2014-05-18 21:00:00,4643,1877.85,1885.95,1868.85,1884.75,1877.4
2014-05-19 21:00:00,6743,1884.75,1887.45,1867.95,1871.95,1877.7
2014-05-20 21:00:00,5652,1871.95,1889.45,1869.75,1886.15,1879.6
2014-05-21 21:00:00,4749,1886.15,1896.35,1885.35,1892.65,1890.85
2014-05-22 21:00:00,2850,1892.65,1901.65,1892.15,1899.35,1896.9
2014-05-25 21:00:00,794,1899.35,1907.15,1899.35,1906.35,1903.25
2014-05-26 21:00:00,2879,1906.35,1912.35,1904.65,1912.15,1908.5
2014-05-27 21:00:00,3534,1912.15,1916.35,1907.15,1911.85,1911.75
2014-05-28 21:00:00,3365,1911.85,1920.65,1909.85,1920.15,1915.25
2014-05-29 21:00:00,3437,1920.15,1924.65,1916.85,1922.65,1920.75
2014-06-01 21:00:00,3795,1922.65,1926.85,1916.15,1924.65,1921.5
2014-06-02 21:00:00,3958,1924.65,1924.65,1917.65,1924.35,1921.15
2014-06-03 21:00:00,2973,1924.35,1928.35,1917.65,1927.65,1923.0
2014-06-04 21:00:00,6260,1927.65,1942.15,1922.65,1939.85,1932.4
2014-06-05 21:00:00,4055,1939.85,1950.85,1939.35,1950.65,1945.1
2014-06-08 21:00:00,2339,1950.65,1956.15,1947.35,1950.65,1951.75
2014-06-09 21:00:00,3291,1950.65,1952.85,1944.65,1952.85,1948.75
2014-06-10 21:00:00,2850,1952.85,1953.15,1940.15,1943.85,1946.65
2014-06-11 21:00:00,3900,1943.85,1948.65,1925.85,1932.65,1937.25
2014-06-12 21:00:00,3002,1932.65,1937.85,1927.35,1936.85,1932.6
2014-06-15 21:00:00,6034,1936.85,1941.65,1927.65,1937.65,1934.65
2014-06-16 21:00:00,6104,1937.65,1944.65,1932.35,1943.35,1938.5
2014-06-17 21:00:00,7588,1943.35,1958.35,1938.95,1957.15,1948.65
2014-06-18 21:00:00,6134,1957.15,1960.65,1952.65,1958.65,1956.65
2014-06-19 21:00:00,2918,1958.65,1964.65,1956.35,1960.85,1960.5
2014-06-22 21:00:00,3381,1960.85,1967.35,1958.15,1960.15,1962.75
2014-06-23 21:00:00,3590,1960.15,1967.85,1947.85,1950.35,1957.85
2014-06-24 21:00:00,4762,1950.35,1961.15,1945.35,1956.85,1953.25
2014-06-25 21:00:00,5127,1956.85,1960.35,1944.35,1957.15,1952.35
2014-06-26 21:00:00,4255,1957.15,1961.85,1950.65,1960.15,1956.25
2014-06-29 21:00:00,3601,1960.15,1964.63,1956.13,1962.38,1960.38
2014-06-30 21:00:00,3540,1962.38,1979.63,1961.63,1974.13,1970.63
2014-07-01 21:00:00,3116,1974.13,1977.88,1972.63,1976.13,1975.255
2014-07-02 21:00:00,2742,1976.13,1986.13,1974.13,1985.63,1980.13
2014-07-03 21:00:00,331,1985.63,1985.63,1981.63,1982.38,1983.63
2014-07-06 21:00:00,2799,1982.38,1984.38,1974.38,1977.38,1979.38
2014-07-07 21:00:00,5252,1977.38,1977.88,1959.88,1966.13,1968.88
2014-07-08 21:00:00,4354,1966.13,1974.13,1964.38,1973.63,1969.255
2014-07-09 21:00:00,6125,1973.63,1973.95,1951.38,1962.88,1962.665
2014-07-10 21:00:00,4228,1962.88,1969.63,1959.13,1968.38,1964.38
2014-07-11 21:00:00,1,1968.38,1968.38,1968.38,1968.38,1968.38
2014-07-13 21:00:00,2992,1968.38,1979.88,1968.38,1977.13,1974.13
2014-07-14 21:00:00,5586,1977.13,1982.38,1964.88,1974.13,1973.63
2014-07-15 21:00:00,3998,1974.13,1983.88,1973.13,1978.13,1978.505
2014-07-16 21:00:00,7004,1978.13,1982.13,1954.63,1955.38,1968.38
2014-07-17 21:00:00,5269,1955.38,1980.13,1948.63,1977.63,1964.38
2014-07-20 21:00:00,4924,1977.63,1977.63,1965.13,1971.63,1971.38
2014-07-21 21:00:00,4400,1971.63,1986.38,1971.38,1978.5,1978.88
2014-07-22 21:00:00,3453,1978.5,1989.38,1978.3,1987.13,1983.84
2014-07-23 21:00:00,4324,1987.13,1991.63,1982.88,1985.38,1987.255
2014-07-24 21:00:00,4368,1985.38,1986.63,1974.13,1977.13,1980.38
2014-07-27 21:00:00,5461,1977.13,1981.88,1966.88,1978.13,1974.38
2014-07-28 21:00:00,5377,1978.13,1985.38,1968.13,1970.63,1976.755
2014-07-29 21:00:00,7026,1970.63,1980.13,1962.63,1970.13,1971.38
2014-07-30 21:00:00,9212,1970.13,1970.38,1928.63,1929.38,1949.505
2014-07-31 21:00:00,11820,1929.38,1937.13,1915.38,1923.38,1926.255
2014-08-01 21:00:00,1,1923.38,1923.38,1923.38,1923.38,1923.38
2014-08-03 21:00:00,6273,1923.38,1942.63,1919.88,1936.88,1931.255
2014-08-04 21:00:00,8715,1936.88,1938.13,1912.63,1918.88,1925.38
2014-08-05 21:00:00,7859,1918.88,1928.38,1908.13,1920.13,1918.255
2014-08-06 21:00:00,9725,1920.13,1929.63,1903.88,1908.13,1916.755
2014-08-07 21:00:00,11316,1908.13,1932.13,1894.38,1927.63,1913.255
2014-08-10 21:00:00,5001,1927.63,1944.88,1927.63,1937.38,1936.255
2014-08-11 21:00:00,5641,1937.38,1942.5,1927.63,1936.38,1935.065
2014-08-12 21:00:00,4567,1936.38,1950.38,1934.88,1950.13,1942.63
2014-08-13 21:00:00,4011,1950.13,1958.63,1946.13,1958.13,1952.38
2014-08-14 21:00:00,7826,1958.13,1963.88,1940.38,1955.63,1952.13
2014-08-17 21:00:00,3301,1955.63,1971.88,1955.63,1971.63,1963.755
2014-08-18 21:00:00,2674,1971.63,1982.63,1971.38,1980.38,1977.005
2014-08-19 21:00:00,3466,1980.38,1988.88,1976.13,1986.13,1982.505
2014-08-20 21:00:00,3524,1986.13,1994.88,1983.63,1992.88,1989.255
2014-08-21 21:00:00,5447,1992.88,1994.38,1984.63,1991.13,1989.505
2014-08-24 21:00:00,2779,1991.13,2002.63,1990.73,1997.63,1996.68
2014-08-25 21:00:00,2982,1997.63,2005.63,1995.38,2001.88,2000.505
2014-08-26 21:00:00,2819,2001.88,2003.38,1996.63,1999.88,2000.005
2014-08-27 21:00:00,4557,1999.88,2001.13,1990.13,2001.13,1995.63
2014-08-28 21:00:00,3604,2001.13,2006.13,1994.88,2002.13,2000.505
2014-08-29 21:00:00,1,2002.13,2002.13,2002.13,2002.13,2002.13
2014-08-31 21:00:00,1122,2002.13,2003.38,1999.13,2002.38,2001.255
2014-09-01 21:00:00,4198,2002.38,2008.38,1994.88,2002.88,2001.63
2014-09-02 21:00:00,6148,2002.88,2012.88,1998.38,2000.88,2005.63
2014-09-03 21:00:00,6642,2000.88,2011.88,1992.63,2001.63,2002.255
2014-09-04 21:00:00,7754,2001.63,2008.38,1990.38,2007.88,1999.38
2014-09-07 21:00:00,3747,2007.88,2008.13,1996.13,2003.38,2002.13
2014-09-08 21:00:00,6086,2003.38,2004.88,1985.38,1991.38,1995.13
2014-09-09 21:00:00,4915,1991.38,1998.13,1983.63,1997.38,1990.88
2014-09-10 21:00:00,5080,1997.38,2001.13,1987.13,2001.13,1994.13
2014-09-11 21:00:00,4687,2001.13,2001.13,1981.63,1986.75,1991.38
2014-09-14 21:00:00,7185,1986.75,1989.13,1973.88,1986.63,1981.505
2014-09-15 21:00:00,6249,1986.63,2004.38,1980.63,2001.88,1992.505
2014-09-16 21:00:00,10656,2001.88,2012.88,1993.63,2004.38,2003.255
2014-09-17 21:00:00,7636,2004.38,2015.13,2003.13,2014.38,2009.13
2014-09-18 21:00:00,6253,2014.38,2022.38,2006.38,2011.38,2014.38
2014-09-21 21:00:00,6164,2011.38,2011.38,1990.63,1992.88,2001.005
2014-09-22 21:00:00,6554,1992.88,1995.88,1976.38,1976.38,1986.13
2014-09-23 21:00:00,5624,1976.38,2000.38,1976.38,1998.63,1988.38
2014-09-24 21:00:00,8376,1998.63,1999.38,1965.88,1969.13,1982.63
2014-09-25 21:00:00,8228,1969.13,1987.13,1964.63,1984.38,1975.88
2014-09-28 21:00:00,8022,1984.38,1985.13,1963.63,1976.63,1974.38
2014-09-29 21:00:00,8137,1976.63,1986.13,1968.88,1969.63,1977.505
2014-09-30 21:00:00,10103,1969.63,1974.88,1941.88,1949.63,1958.38
2014-10-01 21:00:00,12683,1949.63,1952.63,1925.38,1945.38,1939.005
2014-10-02 21:00:00,7586,1945.38,1971.38,1942.63,1967.63,1957.005
2014-10-05 21:00:00,9113,1967.63,1977.88,1957.63,1961.13,1967.755
2014-10-06 21:00:00,11230,1961.13,1963.13,1931.63,1932.13,1947.38
2014-10-07 21:00:00,34237,1932.13,1971.13,1925.13,1969.88,1948.13
2014-10-08 21:00:00,48272,1969.88,1975.38,1922.38,1925.13,1948.88
2014-10-09 21:00:00,52695,1925.13,1938.13,1900.38,1900.38,1919.255
2014-10-12 21:00:00,52605,1900.38,1912.13,1870.88,1871.38,1891.505
2014-10-13 21:00:00,24008,1871.38,1898.63,1869.88,1883.88,1884.255
2014-10-14 21:00:00,29979,1883.88,1889.13,1819.13,1851.63,1854.13
2014-10-15 21:00:00,34503,1851.63,1876.63,1822.63,1857.88,1849.63
2014-10-16 21:00:00,20581,1857.88,1898.63,1857.13,1887.63,1877.88
2014-10-19 21:00:00,14645,1887.63,1909.38,1879.38,1908.63,1894.38
2014-10-20 21:00:00,14774,1908.63,1946.38,1892.88,1946.13,1919.63
2014-10-21 21:00:00,14595,1946.13,1950.38,1927.38,1931.63,1938.88
2014-10-22 21:00:00,13409,1931.63,1963.13,1929.38,1953.38,1946.255
2014-10-23 21:00:00,15152,1953.38,1967.13,1938.88,1966.63,1953.005
2014-10-26 21:00:00,12295,1966.63,1972.88,1951.63,1964.63,1962.255
2014-10-27 21:00:00,9307,1964.63,1987.63,1963.88,1986.38,1975.755
2014-10-28 21:00:00,12099,1986.38,1992.63,1969.13,1978.88,1980.88
2014-10-29 21:00:00,13398,1978.88,2000.88,1966.38,1996.13,1983.63
2014-10-30 21:00:00,11842,1996.13,2023.63,1993.88,2017.13,2008.755
2014-11-02 22:00:00,8898,2017.13,2026.13,2014.13,2017.63,2020.13
2014-11-03 22:00:00,9686,2017.63,2020.63,2002.38,2012.88,2011.505
2014-11-04 22:00:00,9840,2012.88,2027.38,2010.88,2024.38,2019.13
2014-11-05 22:00:00,24302,2024.38,2034.13,2015.88,2033.88,2025.005
2014-11-06 22:00:00,27220,2033.88,2038.38,2025.63,2030.63,2032.005
2014-11-07 22:00:00,1,2030.63,2030.63,2030.63,2030.63,2030.63
2014-11-09 22:00:00,19228,2030.63,2040.13,2025.88,2039.38,2033.005
2014-11-10 22:00:00,13648,2039.38,2043.88,2036.13,2041.38,2040.005
2014-11-11 22:00:00,18888,2041.38,2042.13,2031.88,2040.13,2037.005
2014-11-12 22:00:00,25905,2040.13,2048.63,2031.88,2038.88,2040.255
2014-11-13 22:00:00,20279,2038.88,2044.63,2037.13,2043.13,2040.88
2014-11-16 22:00:00,11797,2043.13,2044.38,2030.38,2043.63,2037.38
2014-11-17 22:00:00,13924,2043.63,2058.13,2039.88,2052.63,2049.005
2014-11-18 22:00:00,16726,2052.63,2054.38,2041.88,2051.13,2048.13
2014-11-19 22:00:00,15856,2051.13,2055.63,2039.38,2055.38,2047.505
2014-11-20 22:00:00,20282,2055.38,2074.63,2052.88,2064.38,2063.755
2014-11-23 22:00:00,11625,2064.38,2071.38,2063.38,2070.13,2067.38
2014-11-24 22:00:00,13429,2070.13,2075.38,2064.38,2069.88,2069.88
2014-11-25 22:00:00,10732,2069.88,2076.13,2065.63,2075.13,2070.88
2014-11-26 22:00:00,2404,2075.13,2075.63,2069.38,2072.88,2072.505
2014-11-27 22:00:00,9180,2072.88,2074.13,2064.63,2068.63,2069.38
2014-11-30 22:00:00,24049,2068.63,2068.63,2049.38,2051.63,2059.005
2014-12-01 22:00:00,16781,2051.63,2069.13,2051.53,2067.38,2060.33
2014-12-02 22:00:00,15440,2067.38,2076.88,2064.13,2073.63,2070.505
2014-12-03 22:00:00,21305,2073.63,2078.13,2062.13,2072.88,2070.13
2014-12-04 22:00:00,14185,2072.88,2079.88,2069.63,2076.88,2074.755
2014-12-05 22:00:00,1,2076.88,2076.88,2076.88,2076.88,2076.88
2014-12-07 22:00:00,20036,2076.88,2078.38,2054.88,2061.63,2066.63
2014-12-08 22:00:00,27621,2061.63,2063.13,2034.38,2059.13,2048.755
2014-12-09 22:00:00,29715,2059.13,2060.88,2024.38,2027.38,2042.63
2014-12-10 22:00:00,31151,2027.38,2056.38,2023.88,2027.38,2040.13
2014-12-11 22:00:00,34361,2027.38,2032.38,1996.63,1997.25,2014.505
2014-12-14 22:00:00,63741,1997.25,2019.13,1981.63,1989.13,2000.38
2014-12-15 22:00:00,79457,1989.13,2017.88,1968.5,1973.63,1993.19
2014-12-16 22:00:00,78550,1973.63,2016.88,1972.88,2013.5,1994.88
2014-12-17 22:00:00,46014,2013.5,2068.13,2010.63,2067.63,2039.38
2014-12-18 22:00:00,37721,2067.63,2082.13,2062.63,2072.88,2072.38
2014-12-21 22:00:00,20748,2072.88,2079.88,2069.13,2076.13,2074.505
2014-12-22 22:00:00,14551,2076.13,2088.38,2075.38,2083.38,2081.88
2014-12-23 22:00:00,4701,2083.38,2087.38,2080.88,2081.38,2084.13
2014-12-24 22:00:00,1,2081.38,2081.38,2081.38,2081.38,2081.38
2014-12-25 22:00:00,3708,2081.38,2092.63,2081.38,2088.38,2087.005
2014-12-26 22:00:00,1,2088.38,2088.38,2088.38,2088.38,2088.38
2014-12-28 22:00:00,14403,2088.38,2092.88,2080.13,2091.88,2086.505
2014-12-29 22:00:00,13204,2091.88,2092.38,2077.0,2080.88,2084.69
2014-12-30 22:00:00,6369,2080.88,2087.88,2072.38,2074.13,2080.13
2014-12-31 22:00:00,1,2074.13,2074.13,2074.13,2074.13,2074.13
2015-01-01 22:00:00,31400,2074.13,2074.13,2043.88,2051.38,2059.005
2015-01-04 22:00:00,41628,2051.38,2054.38,2015.63,2024.13,2035.005
2015-01-05 22:00:00,52313,2024.13,2029.63,1990.38,2000.88,2010.005
2015-01-06 22:00:00,42166,2000.88,2029.63,2000.63,2026.63,2015.13
2015-01-07 22:00:00,31533,2026.63,2065.38,2026.38,2060.38,2045.88
2015-01-08 22:00:00,37957,2060.38,2068.88,2038.38,2042.13,2053.63
2015-01-09 22:00:00,1,2042.13,2042.13,2042.13,2042.13,2042.13
2015-01-11 22:00:00,35896,2042.13,2055.13,2022.38,2030.63,2038.755
2015-01-12 22:00:00,42849,2030.63,2058.63,2008.13,2024.63,2033.38
2015-01-13 22:00:00,68290,2024.63,2025.63,1987.38,2016.38,2006.505
2015-01-14 22:00:00,78441,2016.38,2033.13,1989.63,1989.63,2011.38
2015-01-15 22:00:00,53790,1989.63,2020.38,1976.38,2019.38,1998.38
2015-01-18 22:00:00,15218,2019.38,2029.63,2009.13,2013.63,2019.38
2015-01-19 22:00:00,33545,2013.63,2032.38,2003.63,2021.38,2018.005
2015-01-20 22:00:00,31918,2021.38,2038.63,2011.38,2032.88,2025.005
2015-01-21 22:00:00,47709,2032.88,2065.13,2025.38,2063.63,2045.255
2015-01-22 22:00:00,31880,2063.63,2068.38,2049.63,2049.63,2059.005
2015-01-25 22:00:00,26355,2049.63,2060.88,2031.63,2060.38,2046.255
2015-01-26 22:00:00,31396,2060.38,2060.63,2019.13,2043.63,2039.88
2015-01-27 22:00:00,43764,2043.63,2052.63,1997.38,2000.38,2025.005
2015-01-28 22:00:00,41306,2000.38,2025.88,1988.13,2024.88,2007.005
2015-01-29 22:00:00,45613,2024.88,2026.38,1992.38,1996.88,2009.38
2015-01-30 22:00:00,1,1996.88,1996.88,1996.88,1996.88,1996.88
2015-02-01 22:00:00,46691,1996.88,2024.38,1979.88,2021.38,2002.13
2015-02-02 22:00:00,32144,2021.38,2050.38,2013.63,2047.38,2032.005
2015-02-03 22:00:00,35027,2047.38,2055.13,2028.88,2030.88,2042.005
2015-02-04 22:00:00,34721,2030.88,2064.63,2026.88,2061.63,2045.755
2015-02-05 22:00:00,34358,2061.63,2072.88,2049.63,2058.13,2061.255
2015-02-06 22:00:00,1,2058.13,2058.13,2058.13,2058.13,2058.13
2015-02-08 22:00:00,32198,2058.13,2058.13,2041.38,2047.88,2049.755
2015-02-09 22:00:00,30615,2047.88,2071.38,2045.63,2066.88,2058.505
2015-02-10 22:00:00,29909,2066.88,2083.38,2057.38,2078.13,2070.38
2015-02-11 22:00:00,30098,2078.13,2089.38,2062.63,2086.88,2076.005
2015-02-12 22:00:00,20504,2086.88,2098.38,2085.63,2097.63,2092.005
2015-02-15 22:00:00,4307,2097.63,2097.63,2089.38,2089.63,2093.505
2015-02-16 22:00:00,18475,2089.63,2101.63,2083.88,2100.63,2092.755
2015-02-17 22:00:00,15914,2100.63,2101.38,2091.63,2098.38,2096.505
2015-02-18 22:00:00,15864,2098.38,2102.38,2090.38,2099.38,2096.38
2015-02-19 22:00:00,23747,2099.38,2111.63,2085.13,2110.13,2098.38
2015-02-22 22:00:00,14053,2110.13,2111.13,2102.88,2109.88,2107.005
2015-02-23 22:00:00,15983,2109.88,2118.88,2105.88,2116.13,2112.38
2015-02-24 22:00:00,12730,2116.13,2119.63,2109.38,2112.88,2114.505
2015-02-25 22:00:00,12924,2112.88,2116.88,2103.63,2112.13,2110.255
2015-02-26 22:00:00,12476,2112.13,2113.13,2102.88,2106.88,2108.005
2015-02-27 22:00:00,1,2106.88,2106.88,2106.88,2106.88,2106.88
2015-03-01 22:00:00,9848,2106.88,2117.38,2102.63,2116.38,2110.005
2015-03-02 22:00:00,12240,2116.38,2116.48,2097.63,2106.88,2107.055
2015-03-03 22:00:00,17063,2106.88,2106.88,2087.38,2098.13,2097.13
2015-03-04 22:00:00,14036,2098.13,2105.38,2095.38,2101.63,2100.38
2015-03-05 22:00:00,21827,2101.63,2105.38,2067.38,2072.63,2086.38
2015-03-08 21:00:00,5282,2072.63,2084.38,2068.13,2079.88,2076.255
2015-03-09 21:00:00,8443,2079.88,2079.88,2043.38,2045.88,2061.63
2015-03-10 21:00:00,7531,2045.88,2054.13,2040.38,2043.75,2047.255
2015-03-11 21:00:00,17056,2043.75,2068.38,2040.38,2067.38,2054.38
2015-03-12 21:00:00,19867,2067.38,2070.63,2041.13,2050.88,2055.88
2015-03-13 21:00:00,1,2050.88,2050.88,2050.88,2050.88,2050.88
2015-03-15 21:00:00,21706,2050.88,2082.63,2045.63,2077.13,2064.13
2015-03-16 21:00:00,22484,2077.13,2078.88,2064.38,2074.38,2071.63
2015-03-17 21:00:00,42494,2074.38,2107.63,2060.5,2100.88,2084.065
2015-03-18 21:00:00,30512,2100.88,2107.13,2085.13,2088.38,2096.13
2015-03-19 21:00:00,14171,2088.38,2114.63,2085.88,2107.38,2100.255
2015-03-22 21:00:00,13781,2107.38,2115.13,2101.38,2103.13,2108.255
2015-03-23 21:00:00,17239,2103.13,2108.88,2091.13,2093.13,2100.005
